-36.0289	48.3102	-17.6603	-0.756901	-0.502828	-0.417451
-2.96648	1.77631	0.974225	0.446516	0.68461	-0.576136
-9.93106	-14.0937	36.0299	-0.10416	-0.820336	0.562317
-20.9843	-34.5844	18.2605	-0.572639	0.13409	-0.808767
40.6398	31.741	10.2932	-0.33804	-0.940999	0.0158332
-40.02	-3.44259	40.3883	-0.182905	0.725831	-0.66311
44.2233	11.8973	16.7725	-0.330958	0.917217	0.221765
-35.8396	-3.75001	23.44	0.564384	0.534785	-0.628869
-46.143	4.99332	-12.9692	-0.833725	-0.508696	0.214781
-18.2702	4.57633	-16.8171	0.343928	0.275391	0.897704
36.3774	17.549	-17.5084	0.652682	0.0844569	-0.75291
-30.2845	-34.419	33.2695	0.041402	0.17443	0.983799
19.6913	4.65142	-29.8258	0.210465	0.703491	0.678826
6.71968	32.6686	-15.4087	0.119813	-0.326769	-0.937479
-24.0214	24.307	-32.6692	0.235413	-0.20406	0.950232
35.2733	33.2885	12.8897	-0.517128	0.239456	0.82173
26.6601	28.5103	-24.2145	-0.497966	0.771156	0.396671
-5.56891	41.6722	21.0369	0.13021	0.617781	-0.775495
-31.1304	44.5307	-22.9712	0.28775	0.701997	-0.65146
4.90183	-22.7409	30.6066	-0.535414	-0.820732	-0.199326
37.0862	-35.3651	-0.845937	0.327388	0.563953	-0.758139
-29.4236	-16.648	13.7365	-0.0872019	0.804687	-0.587261
-45.1557	-45.9582	-30.6135	0.710385	0.231483	-0.664657
-25.9799	9.76294	-46.9464	-0.765958	0.640654	-0.0535799
7.6129	34.7431	26.3621	0.350308	-0.770479	0.532585
23.9452	21.0149	10.649	0.254879	0.263098	-0.930492
-12.1666	-1.32648	-9.84219	0.503565	0.805114	0.31339
12.6203	42.1061	-17.1715	-0.255424	0.620866	0.741136
-15.3442	-38.0258	-21.6423	-0.216993	0.712215	0.667581
10.686	15.8775	4.61825	0.23424	-0.328131	0.915129
-7.70887	3.96223	18.2547	-0.578328	-0.788501	-0.209291
40.4467	23.5401	-47.3948	-0.0183588	-0.151822	0.988237
5.18175	27.3859	-44.3516	-0.397576	0.903616	0.159411
23.5697	-47.5955	14.4129	0.691968	0.37143	0.619048
25.6248	9.01893	0.154452	-0.571145	-0.185779	-0.79955
2.98541	-16.0374	-27.8321	0.402878	-0.126118	-0.906523
-35.367	20.7975	19.8429	0.142663	-0.561973	0.81476
3.79227	-15.5837	12.9475	0.425459	0.35408	-0.832834
35.6223	18.0736	23.9231	-0.0287419	0.524746	0.850774
-35.0215	-20.2419	-9.20085	-0.280437	0.959863	-0.00420169
18.5982	21.0507	43.7629	0.306542	-0.862359	0.40295
-12.1486	12.4959	18.3015	-0.107897	0.234606	0.966084
-10.5419	-31.3238	-3.31406	0.672294	-0.681677	-0.288683
-5.89199	41.2474	-1.90803	0.038808	-0.925031	-0.377903
-40.4806	17.8707	-41.8906	-0.440261	0.50022	-0.745621
8.67533	-28.1454	-8.9265	-0.247888	-0.647178	-0.720911
29.8447	-14.5109	-37.1305	0.653566	0.581752	-0.484165
0.686063	38.2829	-3.71273	-0.077591	0.207538	0.975145
-35.368	24.9036	-34.6407	0.91403	0.357736	0.191243
37.5567	38.8836	-5.88107	0.185836	0.980611	-0.0621892
-20.6457	8.48029	-33.8318	-0.382464	0.897449	-0.219789
-25.8843	45.3332	27.6656	-0.306386	-0.643791	0.701186
41.4187	-14.2103	45.3433	-0.609853	-0.658901	0.440374
-10.8969	28.8992	37.5891	0.706415	0.485802	-0.514757
36.1966	37.4201	6.45838	-0.0826824	-0.977877	0.192148
43.3075	-2.90604	27.3145	-0.833429	0.324542	-0.447291
-14.6205	-22.0628	-36.1979	0.42644	-0.885051	-0.186638
-2.74952	27.6247	-46.9165	0.282263	0.772691	-0.568574
42.5392	41.2583	26.9886	0.273109	-0.760384	-0.58926
-41.1029	29.8134	16.8707	0.275527	0.333833	0.901466
2.0175	-39.8337	-23.6505	-0.224656	0.966817	0.121635
17.1872	-16.7165	-27.3188	-0.604522	0.0333654	0.79589
-4.14877	-24.2993	7.47242	0.191528	-0.96325	-0.188324
-7.80701	13.8053	-12.6298	-0.465526	-0.88047	-0.089766
-19.2194	1.00044	-24.2112	0.312233	0.861002	0.401478
36.2405	-4.69356	21.8843	-0.474365	0.707186	0.524277
14.5535	29.6874	48.8229	0.453005	-0.746805	-0.486897
27.3572	-22.0636	27.4461	0.356331	-0.408463	0.840349
29.4422	-28.5258	19.7029	-0.951804	-0.303379	-0.0450611
7.42928	-20.6273	0.514826	-0.186849	-0.90623	-0.379256
-24.7015	30.3917	9.6826	0.845562	-0.526794	-0.0866843
0.649482	-1.42261	41.9676	0.62386	-0.315862	-0.714864
22.3322	43.4301	-31.3332	-0.0918992	-0.0472718	-0.994646
-19.1969	-13.3784	31.4736	0.857136	0.498768	0.12864
17.1747	16.4038	-16.5275	0.178278	0.213146	0.960617
41.965	3.64277	27.7805	-0.805282	-0.409018	-0.429214
14.8478	-30.8052	8.46644	0.200105	0.536161	0.820054
14.6692	45.5535	35.4044	0.131571	-0.811193	0.569785
-6.88616	25.9941	-42.123	-0.0672802	-0.140237	0.987829
-36.1848	-15.5781	-13.7487	0.08534	-0.991324	0.099974
13.3315	8.7219	-32.3585	0.561384	0.53536	0.63106
-25.9874	-39.6301	15.2204	0.428904	0.645545	0.631912
-33.0213	31.7035	9.64902	0.105329	0.228906	-0.967733
-15.353	-36.4949	45.2721	-0.493404	0.86023	-0.128674
-32.8809	29.6813	12.6744	-0.360241	0.498767	-0.788326
-0.406843	22.6449	-32.6843	-0.133408	0.087725	-0.987171
-21.6279	-11.5088	-14.488	-0.644145	-0.736039	-0.208145
35.8401	-45.8411	-17.9361	0.0240226	0.507314	0.861427
22.2429	-3.7258	-40.9434	-0.075357	0.476093	-0.876161
29.1215	9.09092	-7.52002	0.871784	0.475862	0.1164
-33.6288	-26.579	-47.7996	-0.744908	-0.132452	0.653887
-16.9858	-3.56489	-38.4282	0.824101	-0.232792	-0.516397
47.2361	12.4153	42.2768	0.603914	0.76734	-0.215587
7.88366	46.0638	-43.2196	0.54281	0.56926	-0.617495
4.15429	-35.8185	35.4632	-0.271636	-0.187105	0.944037
-32.1728	12.7761	9.10659	0.940503	0.339227	0.0194489
-15.8557	40.1498	46.5992	0.363281	-0.464446	-0.807662
18.6578	26.9883	-48.2434	0.36692	-0.919688	-0.139801
-48.2798	0.229792	-2.96769	0.112967	-0.916157	-0.38457
-40.2217	-19.6502	-42.8783	0.380697	0.831589	-0.404388
1.25978	-4.27749	-20.4558	0.0787108	-0.860171	0.503895
2.46166	27.7383	24.9808	0.264389	0.3233	-0.908612
13.0349	25.9729	-11.6054	0.561396	-0.780017	0.276419
6.31019	-15.1449	-14.543	-0.581087	-0.638766	-0.504296
12.0921	38.0109	-1.36005	-0.288082	0.909889	-0.298515
-1.4462	-43.1635	-37.5854	-0.00320894	-0.650377	-0.759605
-41.3411	-10.0176	-46.4372	-0.270242	-0.666303	0.694989
-43.7434	-40.3614	29.5527	0.825405	0.464384	-0.32102
-42.9852	-39.6396	-19.219	-0.26004	0.12004	-0.958107
3.04856	-30.8598	10.1322	0.117678	-0.938501	-0.324603
9.17179	19.4015	-43.1468	-0.349686	0.577084	-0.738034
37.7175	-27.1384	33.593	0.87358	0.1595	-0.459803
13.6968	34.898	10.5644	-0.71075	0.69396	0.115124
-46.9101	-7.79327	44.421	0.529638	0.250503	-0.81039
-12.4516	-44.7027	33.4303	-0.199462	-0.700268	0.685448
35.1899	2.85261	39.2684	-0.232667	0.872052	0.430571
46.6059	10.513	-19.7508	-0.805191	-0.514649	0.294626
-48.8327	15.7711	-11.1106	-0.154814	0.116828	-0.981012
29.7214	21.7874	-1.74876	-0.00846859	-0.512636	0.858565
-38.4991	-24.1655	16.3929	0.597894	0.374364	-0.708784
20.6346	34.0077	-13.2071	0.170298	-0.829741	-0.531535
26.4894	22.7237	8.65602	-0.0141752	-0.971402	-0.237019
11.0809	-12.581	-5.44745	0.397594	0.167624	-0.90212
-27.3562	-10.4896	35.7608	0.858373	0.348468	-0.376518
-31.9367	26.0603	40.0596	0.673447	0.265281	0.689996
-47.5079	12.2487	-6.0893	-0.216822	-0.963359	0.157883
40.7619	9.85313	-44.5778	0.723105	0.304781	0.619862
-27.9904	10.0219	20.1949	0.399612	-0.31137	0.862183
9.9005	-9.25817	-7.01925	0.238161	-0.0310846	0.970728
-40.8498	1.24423	17.8167	-0.0188316	-0.330541	-0.943604
24.5447	-27.1226	2.82296	-0.22331	0.648464	0.727755
-37.664	48.3682	-23.4548	0.203423	-0.87086	0.447462
19.9936	10.4476	12.9657	0.444053	-0.3663	-0.817705
-34.4554	32.0929	-46.5254	-0.41663	-0.863174	0.28522
-47.6961	-48.8453	28.5364	0.0714432	-0.69399	-0.716431
41.365	-47.3517	-8.21635	-0.281206	-0.931382	-0.231195
-13.7258	42.4117	-47.3647	-0.152053	0.120532	-0.980995
-9.30212	-34.5802	11.6587	0.908923	-0.408657	-0.0828104
-38.1088	24.3218	-46.601	-0.809226	0.582953	-0.0729314
3.87349	32.4736	3.64472	0.166651	-0.981102	0.098319
-27.3113	8.01672	25.5236	-0.635783	-0.141178	0.758847
24.5132	19.3543	24.8903	-0.600084	0.475038	0.643613
-47.9432	-9.65367	-13.6636	-0.0576243	-0.990582	0.124207
14.024	4.89245	-30.5721	-0.688797	0.622951	-0.370798
16.5001	6.19784	-30.416	-0.565655	0.597086	-0.568791
-3.96493	-1.43869	-28.7662	0.498768	-0.503348	0.7056
36.8202	33.837	-35.356	0.545388	0.675346	0.496447
38.457	-24.4666	-20.9347	-0.611512	-0.297126	-0.733327
1.11416	-13.5739	-45.6143	0.951221	-0.138675	-0.275586
3.51466	39.3011	35.8607	0.475653	-0.836471	0.27216
-41.8421	-37.0117	-5.12406	0.966304	-0.124256	0.225426
32.683	36.5029	-34.7713	-0.159579	0.0230574	-0.986916
8.57178	37.5613	4.57654	-0.457406	0.837612	0.298642
43.9097	2.5838	-39.5325	0.0149707	0.984313	0.175795
-35.6639	-29.9176	15.6668	-0.0431769	0.499188	-0.865417
-17.0784	15.119	-34.7734	-0.14718	0.241805	0.959098
3.15694	2.93772	48.0651	-0.22755	0.228378	0.946607
16.8024	-7.60678	-25.403	-0.556201	0.814173	-0.166624
44.8693	42.5089	10.0246	0.108482	-0.247284	0.962851
48.2564	-2.97796	0.324194	-0.195813	0.0281574	-0.980237
35.1156	4.18142	12.314	0.731029	-0.19406	0.65417
-19.0099	-12.1371	-0.18457	-0.584715	-0.637295	-0.50196
-4.77972	45.4362	-11.6248	0.375575	-0.47397	-0.796427
48.7983	40.3444	39.9605	0.161017	-0.961078	-0.224505
-39.7357	-44.321	-38.9586	-0.40956	-0.801838	-0.435104
24.9326	-12.3979	25.1619	0.983576	-0.16701	0.0684487
39.1608	39.7606	-20.9018	0.246244	0.858709	0.449425
38.2244	7.56149	20.4929	-0.916058	-0.0921276	-0.390322
-36.1801	3.42924	14.0003	0.0181921	-0.485797	-0.873882
22.846	2.68415	-37.9792	0.40556	0.215092	0.888401
-25.8313	-11.2017	15.2037	-0.201592	0.381803	-0.901991
35.4842	18.7898	-45.9349	0.511347	-0.827388	0.232278
-13.7019	-34.9914	48.5028	0.0998079	-0.982143	0.15948
23.6748	-35.1946	39.8456	0.845981	0.306444	0.436359
14.6338	-25.9287	44.5261	0.161547	0.0816333	-0.983483
24.6768	48.0054	-16.8732	-0.207889	0.54356	-0.813219
0.837219	38.1647	-26.1142	0.253518	-0.725764	0.639528
28.9369	27.3876	30.4488	-0.890188	0.00825625	-0.455518
0.428264	40.209	-15.1234	0.226513	-0.237865	0.944517
-34.573	14.0535	36.5622	-0.144852	0.934817	0.324245
-23.5507	37.2237	-23.641	0.170735	0.959137	0.225622
40.6545	23.7064	44.1503	-0.353138	-0.736719	-0.576662
43.7211	-38.997	-39.8425	-0.128225	-0.408574	-0.903674
43.2224	33.6793	-26.0356	0.984342	0.173801	-0.029393
34.0665	-0.688374	-2.96285	0.678957	0.367446	-0.635611
29.5912	-25.0131	-3.95895	0.0927515	-0.887774	0.450837
-36.2836	24.8256	-14.7958	-0.479623	-0.836874	0.263824
-13.3963	4.761	-36.4097	-0.0783387	0.352619	-0.932482
-31.9489	-43.8122	-45.2022	0.282514	-0.888466	-0.361683
1.92912	-29.3837	17.8528	-0.00389039	-0.373821	0.927493
-10.5102	-3.93288	6.07494	-0.399846	-0.375471	-0.836149
14.8503	-12.2798	-19.2202	-0.210879	-0.880518	-0.424521
9.99915	-17.5602	-9.21573	-0.595845	-0.800543	0.0640299
19.1581	-23.3393	-24.5379	0.0111766	-0.452131	-0.891882
42.124	-38.2743	23.7752	0.166186	-0.872144	0.46016
-9.84035	40.3184	47.7636	-0.487344	0.827761	-0.278043
35.2022	-44.9667	23.5877	-0.222589	-0.583813	-0.78078
-28.5951	-9.36144	-20.6528	-0.184511	-0.155378	-0.970471
-16.0033	7.69112	-15.4635	0.359668	0.930165	-0.0736975
-12.204	-39.3813	4.15427	0.662874	0.734065	-0.147465
-43.3527	-0.889927	-48.7801	-0.368879	-0.872735	0.319785
11.7237	-35.0411	-12.0584	-0.838924	0.328373	-0.434024
41.505	23.9595	19.3829	0.0277454	-0.199908	-0.979422
-16.7122	-5.88385	45.0451	-0.0918738	0.818943	-0.566473
7.75134	-12.7614	-42.2307	-0.688913	0.724301	-0.0280553
-17.475	26.3998	47.0892	-0.96009	0.2473	0.130654
-18.7129	12.6005	-46.879	-0.989043	0.0861012	0.119918
-44.1267	33.0069	-7.23896	0.0554799	0.0139263	-0.998363
-15.778	-31.9978	-48.5493	0.328024	-0.941941	-0.0717434
17.76	4.79969	-38.9291	0.229951	0.573648	0.786162
-27.0872	10.4485	9.18247	0.0563046	0.440502	0.895984
-26.8658	-26.8293	23.1429	-0.381381	0.446083	-0.809666
10.0772	-34.3258	-1.89909	0.835273	0.38184	-0.395623
-19.5414	-2.03652	41.2186	0.229356	0.969776	-0.0832514
-23.4978	-43.2867	-20.5443	0.48833	-0.0454237	-0.871476
-16.727	-11.7601	-43.146	-0.670349	0.576964	0.466632
-18.6394	18.5285	18.456	-0.0715575	0.947616	0.311292
-16.5169	23.4033	2.46144	0.379862	0.924358	0.0355842
25.2457	-41.3762	19.4651	-0.232381	0.962394	-0.140699
25.6978	25.3853	-24.7367	-0.766617	0.535483	0.35434
35.7702	47.2996	34.7133	-0.100612	0.134091	-0.985848
-4.0488	-28.5677	-41.1176	0.742176	-0.623022	-0.247017
-29.9074	30.5111	-26.4419	-0.891205	-0.379541	-0.2484
17.195	-38.0318	20.5231	0.839102	0.287399	0.461854
9.41204	-12.5282	26.238	-0.237757	0.970809	0.0316338
37.8692	19.7463	-34.5237	-0.249424	0.176586	-0.952158
43.7248	-47.8946	33.0063	0.535175	-0.556009	0.635957
13.1793	-15.4099	7.40806	0.308217	0.951225	-0.0131933
-33.3608	-39.1658	15.0334	-0.28612	-0.116037	-0.951142
35.1058	35.5336	-8.58278	0.265805	-0.189628	-0.945193
-38.6324	22.3023	-10.2847	-0.506012	0.0416291	-0.861521
45.0824	-30.748	10.1492	-0.308501	0.864264	0.397335
-45.0367	-11.6539	-8.34129	0.0237821	-0.982965	-0.182248
-22.477	-43.4604	2.62838	-0.261172	0.961161	-0.0892129
47.0476	14.9531	39.1017	0.050591	0.153127	-0.986911
24.284	3.82084	9.84652	-0.594762	0.639908	-0.486596
38.7619	-1.4559	10.9535	0.239313	0.766746	0.595676
22.7666	-37.2781	44.545	0.445296	0.195362	0.87381
-18.8268	-21.6374	-43.6222	-0.0674504	0.0914285	0.993525
45.2081	-35.5331	40.9128	0.0775801	-0.979677	0.184969
-12.3762	-25.164	14.2136	-0.0687005	0.947859	-0.311198
26.3407	-29.0832	32.4671	0.0799065	0.993514	-0.0809013
-12.5117	-25.1184	-28.1883	-0.422517	0.0992186	0.900908
28.1485	1.4061	-22.6473	0.217714	-0.193137	-0.956712
-18.2246	-0.547814	41.3073	0.135812	0.990195	-0.0326882
-28.1244	-25.2653	-3.87332	0.654393	0.0108896	-0.756076
30.7237	-35.5049	43.6723	0.0842461	0.316271	-0.944921
-7.32438	36.2632	-42.6074	-0.41964	-0.865021	-0.275028
-11.7809	-31.5651	-15.2433	0.226548	0.863789	0.45005
-6.40159	-35.3585	-1.77494	-0.145459	0.851513	0.503754
-14.4903	1.26678	22.0625	0.676356	0.539882	-0.501069
48.7249	-21.3941	41.9809	0.105398	0.0619028	-0.992502
32.1905	15.0957	-32.139	-0.503079	0.0832021	0.860226
-44.9993	-5.75724	18.2686	-0.387835	-0.878182	0.279965
-18.6451	25.0197	-31.2807	-0.832166	0.493999	-0.251922
-26.3392	45.8968	-7.54447	-0.306335	0.892849	-0.330121
18.7889	27.6189	5.95211	-0.259086	-0.762581	-0.592743
13.4597	-28.7069	-6.78619	0.679376	0.724938	-0.113631
19.8539	8.51371	10.6502	0.330113	-0.794716	-0.509364
-44.391	-46.8894	24.2932	0.00795684	-0.432405	0.901645
2.83561	-12.3781	-23.4415	-0.154108	-0.210709	-0.965325
-24.1034	-12.6548	4.16589	0.705473	0.212202	0.676224
-31.124	-29.4658	-29.7399	-0.438394	0.286576	-0.851871
-14.2615	-25.4636	13.5044	0.473444	0.867026	-0.155295
-44.9943	4.89283	-10.4774	-0.756629	0.5833	-0.295422
-27.2735	27.5551	-13.5821	-0.206223	0.460551	0.863345
14.1835	-2.65747	-34.9647	0.466587	0.883499	-0.0415412
-28.8659	-38.1992	-14.6701	-0.863064	-0.453314	-0.222771
13.3494	30.6561	42.8451	0.882348	-0.0533048	-0.467568
-25.0019	35.2667	44.9572	-0.635119	-0.687187	0.3527
48.2928	-10.8992	-16.4225	0.65982	-0.609044	0.440118
-24.1502	13.9989	19.9243	0.551411	-0.830869	0.0748558
29.0172	31.8764	39.46	-0.292246	0.93018	-0.222164
48.2788	-31.3865	-35.0051	0.385571	-0.0185834	-0.922491
12.7817	-27.3794	18.8892	-0.442421	0.451107	-0.775091
-46.6972	-5.65143	-2.55719	0.496941	0.825037	0.269005
-11.2779	-40.4694	43.7868	0.44294	-0.5197	0.730559
2.7589	-20.3338	-43.4139	-0.297886	-0.792212	-0.532602
37.0903	42.0171	36.2437	-0.53006	-0.153203	0.834005
30.9338	-31.9863	22.5089	0.312632	-0.0181533	-0.949701
26.8895	-32.6949	-37.3919	0.10114	0.289647	0.951775
-38.5344	-7.84365	25.6085	-0.197667	0.116417	-0.973332
30.3913	-27.828	8.48347	0.228439	-0.878662	-0.419248
20.8498	-28.5507	26.0984	0.394597	-0.77765	-0.489441
34.8462	33.2325	47.7205	-0.274273	0.944875	0.178844
4.73394	35.5368	-6.93239	0.132127	-0.967953	-0.213563
-46.8247	-24.7426	1.59968	-0.520999	-0.850705	-0.0697215
45.9636	27.0178	30.2674	-0.363735	-0.930565	0.0417731
-46.4518	15.1065	23.283	-0.78263	-0.00199763	0.622485
38.7934	-2.96114	40.2982	-0.671326	0.48506	-0.560391
12.3008	-25.0731	-41.3982	-0.693372	0.719143	0.0454715
23.9104	-14.6061	-0.24036	-0.551677	-0.707919	0.441024
0.517482	-33.2162	20.9332	0.619831	-0.020167	0.784476
-40.0005	36.6351	41.384	0.0555576	-0.426468	-0.902795
35.0994	22.4798	25.615	-0.488808	0.230887	0.841284
33.8184	-21.7877	12.1502	0.117918	-0.974562	-0.19059
-22.1155	-19.611	36.4091	-0.329585	0.94276	0.0507591
28.4857	-22.6489	14.4254	0.240633	0.738084	-0.630339
9.75157	-20.0992	-19.4696	0.414595	0.566127	0.712468
-15.967	-30.3072	26.5708	0.907341	-0.413568	-0.0754569
-24.6702	30.9951	-47.5039	0.500554	0.712054	-0.492367
-17.0669	5.90399	-13.1084	-0.506473	0.113057	0.854812
31.6942	-42.58	2.67685	0.128274	-0.0344497	0.99114
3.62587	-33.5791	-9.68954	-0.134529	-0.782702	-0.607684
-3.99166	-47.4812	-36.2112	-0.0575875	0.992445	0.108334
-27.3782	35.3387	-8.99743	-0.237822	-0.0306829	-0.970824
33.7735	-35.7783	20.3931	0.789567	-0.613361	0.0192867
21.1811	41.7089	46.7457	0.267928	-0.314708	-0.910589
-13.395	2.45899	-22.3549	-0.0287744	0.705656	-0.70797
16.1369	35.4935	-3.66066	-0.939926	-0.333782	-0.0716093
-6.29385	-38.1782	-21.6671	0.0200856	0.430997	0.90213
-4.79622	-6.24362	33.2384	-0.748433	-0.535185	-0.391695
31.0969	-23.5509	39.6598	-0.503318	-0.811012	0.298213
-15.2278	29.0765	-42.9207	0.692599	-0.500668	0.519267
24.0842	-23.9167	-41.4004	0.251844	0.621443	0.741879
36.8745	-2.29339	42.9398	-0.531117	0.00507487	0.847284
-21.1245	-17.5213	-41.84	-0.383968	-0.899924	0.206652
48.2701	-45.3417	48.8704	0.0872206	0.895627	-0.436171
46.0144	-9.7352	2.32789	-0.216255	-0.0160963	0.976204
-25.3421	-42.5998	-11.1801	0.0164719	-0.432993	0.901247
19.9988	0.107839	-0.35676	-0.68109	0.152745	-0.716091
47.3332	44.3131	42.4011	-0.594938	-0.803105	-0.0327264
31.57	26.4085	-30.1513	-0.501542	0.499981	-0.706028
22.2284	-37.8208	47.9267	0.795205	0.345202	-0.498482
28.3091	35.2648	-24.9915	-0.329229	-0.809382	0.486323
35.9102	23.1378	21.7166	0.839029	-0.174138	0.515467
29.8485	-46.9882	-44.8063	-0.0878044	0.166772	0.982078
37.0099	-47.7196	-41.1465	-0.950813	0.235966	-0.200685
36.8788	47.2963	-1.88016	0.405904	0.762688	-0.503536
-9.79479	-27.0473	4.52154	0.069913	-0.993898	0.0853123
28.0266	41.953	-44.3721	-0.277679	0.863571	0.420879
-21.3316	40.2847	48.9425	-0.32281	0.51409	0.794673
-27.932	22.8532	26.3495	-0.720921	-0.332618	-0.607979
-9.08178	-3.91992	37.5301	-0.0533426	0.965643	0.254338
-10.1566	-24.6123	23.7935	0.668914	-0.217917	-0.71068
13.8534	-37.7036	-2.07021	-0.766834	0.453713	-0.453994
-13.4315	41.1464	-0.05688	0.288188	-0.569154	0.770072
-9.23629	29.1548	1.22507	0.0716376	0.613195	0.786676
-1.38124	17.0321	-0.480122	-0.166165	-0.134685	-0.976857
45.7401	-41.7642	21.4741	-0.45054	-0.560435	0.694929
1.26014	35.264	14.4256	0.103294	0.312362	-0.944331
5.88952	-35.0692	5.7088	0.119155	-0.721102	-0.682506
5.83051	-13.9997	-20.4395	0.529094	-0.520949	0.669829
-16.8215	25.9201	24.6421	-0.244111	-0.500906	0.830363
-28.2929	-33.238	-48.9717	0.2583	0.62117	-0.739885
44.5021	29.6168	-37.6738	-0.021824	0.938329	0.345053
-6.56959	-32.8162	-45.5289	0.881552	0.0149608	-0.47185
42.375	6.94901	32.6274	-0.452668	-0.600076	0.659546
-5.4014	-43.4337	0.657986	0.297103	0.133646	0.945446
43.12	-46.6951	7.89531	-0.9344	-0.353987	0.0398777
15.5926	3.56652	-5.84223	-0.962208	0.105851	0.250901
-18.9833	-39.5455	8.09011	-0.156402	0.322802	0.933455
35.727	15.2865	43.0919	-0.337553	0.816279	0.46877
-33.714	47.4665	20.0105	-0.27809	-0.955793	0.0955323
39.9296	-29.8278	35.7739	0.0558253	-0.940692	0.334637
39.9594	-34.3272	16.3893	-0.640345	-0.185384	-0.74538
-46.7158	8.10468	32.5746	-0.334566	-0.927281	-0.167972
-43.2433	1.47821	-9.47791	-0.802947	0.515559	-0.299123
38.3856	45.0783	-3.91014	-0.538142	0.762714	-0.358707
-9.9579	39.1968	-1.60377	-0.343926	-0.0915622	0.934522
46.9389	5.7879	-47.0387	-0.494785	0.765116	0.41205
-7.90482	35.8061	-37.5827	0.0891172	-0.939609	0.330444
-48.8162	22.5317	26.7053	0.289387	-0.0196713	-0.95701
43.2772	37.8192	25.1704	0.923082	-0.332073	0.194031
14.2862	28.7473	44.344	0.203835	0.011801	-0.978934
1.05867	19.7053	-38.9847	-0.369353	0.874867	-0.313346
-31.5535	21.991	18.1215	-0.193782	0.0718972	0.978407
-47.9805	27.7492	-29.4018	-0.276822	-0.906128	0.319847
-8.45689	17.1333	-33.325	0.209852	0.820321	0.53201
36.6345	-41.8261	-43.1297	0.936068	0.024986	0.350931
-13.9708	-43.8887	11.6597	-0.669845	0.13152	0.73076
-12.008	-2.79201	-1.53567	0.069094	-0.847852	0.525712
-0.589261	-2.60672	-28.0055	0.305512	0.735683	0.60451
-22.8854	-8.33099	-39.1878	0.413697	0.767651	-0.489455
-46.7166	-43.0463	38.5611	0.057035	-0.925641	0.374079
46.629	7.01391	9.26485	-0.156485	0.932094	-0.32667
-41.3573	24.4619	-17.7457	-0.265637	-0.603581	0.751749
25.7657	25.4829	-38.998	0.104953	-0.00832922	0.994442
45.3654	-31.9755	27.1368	0.0974732	-0.277316	-0.955822
-36.9611	-44.3425	34.3122	-0.0683781	-0.406939	0.910892
-31.0893	-9.31184	39.425	0.569744	-0.607232	-0.553769
29.5719	27.6816	-12.3685	0.777653	-0.439358	-0.449689
